@relation 'song-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-V-R16,73,86,92-93,95,99,105-106,108,112-114,117,120-122,124-125,129,136,140,143,146,150,154-157,159-160,164,169,173-174,178'

@attribute pitches2-med numeric
@attribute pitches10-var numeric
@attribute timbre0-med numeric
@attribute timbre1-mean numeric
@attribute timbre1-med numeric
@attribute timbre1-min numeric
@attribute timbre2-mean numeric
@attribute timbre2-krt numeric
@attribute timbre3-mean numeric
@attribute timbre3-var numeric
@attribute timbre3-krt numeric
@attribute timbre4-mean numeric
@attribute timbre4-med numeric
@attribute timbre4-max numeric
@attribute timbre5-mean numeric
@attribute timbre5-med numeric
@attribute timbre5-var numeric
@attribute timbre5-max numeric
@attribute timbre5-skw numeric
@attribute timbre6-var numeric
@attribute timbre7-var numeric
@attribute timbre7-krt numeric
@attribute timbre8-var numeric
@attribute timbre8-skw numeric
@attribute timbre9-var numeric
@attribute timbre9-krt numeric
@attribute timbre10-mean numeric
@attribute timbre10-med numeric
@attribute timbre10-var numeric
@attribute timbre10-max numeric
@attribute timbre10-skw numeric
@attribute timbre11-var numeric
@attribute loudmax-mean numeric
@attribute loudmax-max numeric
@attribute loudmax-skw numeric
@attribute genre {Pop_Rock,Electronic,Rap,Jazz,Latin,RnB,International,Country,Religious,Reggae,Blues,Vocal,Folk,New,Comedy_Spoken,Stage,Easy_Listening,Avant_Garde,Classical,Children,Holiday}

@data
0.2825,0.111987,48.7485,-4.58112,-10.9005,-174.818,35.5459,-0.12819,26.1702,2071.95,0.84065,-1.31318,-0.3595,191.613,9.7351,6.966,1627.91,142.263,0.313425,955.347,834.052,1.184413,642.462,-0.015955,526.319,1.651597,-0.433954,1.078,663.22,86.297,-0.27024,326.026,-7.48572,0.931,-2.842771,Rap
0.262,0.075555,41.946,-34.2974,-37.612,-103.269,24.8743,0.077633,0.223043,1390.1,0.497814,5.95269,5.415,88.465,10.1597,7.899,781.745,220.696,1.146065,528.911,448.303,0.918611,313.282,0.18212,216.911,0.681319,-4.14179,-2.967,277.49,61.129,0.084276,222.492,-15.0236,-9.021,-3.755713,Country
0.435,0.087279,17.799,43.5051,49.4885,-150.314,51.0698,0.217543,25.7836,4962.44,0.129771,71.8394,68.747,177.356,13.7271,4.4045,2156.53,170.18,0.638446,1006.19,1111.42,-0.070057,1329.93,-0.624357,438.344,0.950578,-7.86917,-4.684,702.767,86.388,-0.342689,509.857,-36.1751,-19.589,-0.141078,Pop_Rock
0.2915,0.086816,48.743,9.97938,13.8385,-173.402,37.6948,1.707438,1.75011,815.643,2.578985,-9.38989,-8.8975,91.196,-15.3273,-18.3045,557.47,105.186,1.00188,589.822,390.25,3.062634,411.404,-0.207786,231.753,0.896006,3.07268,3.288,169.318,41.407,-0.265209,482.543,-10.7781,-3.021,-1.871391,Pop_Rock
0.3235,0.06551,43.5355,-78.1484,-75.364,-257.369,-12.0051,-0.337194,6.7994,1965.16,5.102116,29.8888,33.712,138.409,-8.41567,-13.394,1492.27,160.129,0.450917,1000.1,756.302,3.037528,618.793,0.118408,428.472,1.071245,-0.793062,0.835,474.311,107.97,-0.212585,501.145,-12.13,-3.215,-1.139674,Latin
0.284,0.126951,51.605,60.7495,62.136,-44.876,-5.32084,1.849243,-2.11093,1136.33,30.368681,-30.9923,-26.231,57.491,-20.1331,-24.017,813.755,228.059,2.176352,398.817,338.643,4.374938,162.967,0.011216,175.825,3.186597,2.29178,1.498,246.387,66.054,-0.605794,214.8,-6.23041,-1.85,-5.282507,Pop_Rock
0.693,0.066022,50.844,25.6813,29.296,-175.448,40.8867,2.602873,-2.41303,355.968,27.553488,-27.4878,-28.021,188.263,-24.5548,-25.41,217.75,110.117,1.247138,747.549,258.849,1.531184,258.899,-0.548395,161.616,1.304717,1.02179,0.491,106.131,65.894,0.058002,381.057,-7.72046,-2.974,-4.305729,Pop_Rock
0.182,0.047404,32.676,-171.321,-179.319,-287.697,30.4125,0.324074,2.93387,1325.92,0.298811,17.6615,12.756,190.431,-13.7235,-15.606,655.378,81.798,0.376942,812.631,374.318,4.775467,766.74,-0.021079,165.675,4.989745,2.39749,2.72,116.764,37.902,-0.138355,521.228,-25.2955,-12.204,-0.747685,New
0.459,0.091452,43.435,74.883,76.502,-112.515,4.28412,8.664472,10.9534,540.669,7.550449,-0.145524,-3.532,178.596,-30.3799,-31.179,336.209,170.495,0.983746,348.85,184.611,1.352187,232.736,-0.921092,134.301,1.845316,2.09427,1.374,104.552,98.901,0.558587,277.374,-14.014,-5.995,-2.635122,Electronic
0.259,0.080737,38.1655,-14.7735,-19.3325,-136.014,54.8124,3.528827,2.56667,1076.1,26.285273,-6.56815,-6.6915,55.863,-20.9232,-20.7285,401.35,141.409,0.701916,463.694,387.811,10.415157,274.115,-0.115158,162.379,6.340847,2.19342,3.33,147.254,45.718,-1.347054,407.895,-20.1388,-11.952,-0.926369,Pop_Rock
0.14,0.104606,43.807,-50.0759,-53.0655,-162.73,14.0193,0.867267,-8.37352,1191.89,8.245694,-10.9127,-10.6865,64.23,1.96354,-0.4715,624.732,100.143,0.548524,502.766,533.695,3.855388,441.463,0.159427,281.069,0.952572,1.42604,3.4935,273.227,59.578,-0.745482,280.214,-12.7656,-6.049,-4.299093,Country
0.291,0.03449,52.24,49.8199,47.972,-25.965,18.595,6.395601,-8.08661,1091.03,45.443071,-28.4022,-23.865,62.966,-11.9665,-15.528,722.27,306.411,3.615646,446.931,394.177,2.64127,267.729,0.275979,288.75,0.444271,-3.14494,-3.528,242.059,88.341,0.361213,198.478,-5.7849,-0.996,-0.841104,Pop_Rock
0.6415,0.054355,43.7335,91.6653,88.241,-30.423,7.27799,0.773126,7.47014,967.251,0.296043,-20.3006,-20.7355,56.292,5.49239,0.047,1081.8,159.502,0.719381,527.329,524.731,0.349997,333.611,-1.273762,410.048,0.453518,7.58223,5.651,353.492,70.775,0.272244,235.913,-12.7301,-6.921,-3.839701,Pop_Rock
0.1,0.056789,38.0715,-42.2135,-47.566,-275.975,-60.5955,-0.457125,78.3298,3200.97,-0.143133,9.48437,3.5,154.406,-10.1062,-14.582,2312.55,196.1,0.480653,874.075,1553.09,0.002777,635.559,0.210908,591.371,1.160841,9.95435,9.578,646.004,86.607,0.079331,323.532,-14.7751,-5.962,-2.038293,Electronic
0.2645,0.051916,48.972,-3.01524,-0.6345,-141.662,-25.2753,-0.831596,-9.84467,799.958,3.253261,-30.5714,-27.5775,164.794,-20.4209,-23.3165,521.839,111.466,1.385536,554.473,418.48,0.626103,325.863,0.451483,251.439,3.114981,1.193,1.067,181.222,54.161,0.007452,170.961,-9.80549,-2.148,-2.272746,Pop_Rock
0.224,0.07104,47.438,26.096,26.054,-110.079,-7.28129,0.090153,-6.14016,855.757,32.439652,-25.6437,-26.286,67.113,-13.8516,-16.883,521.579,137.274,0.946979,426.226,408.4,1.456128,277.836,0.198154,289.483,0.899636,-0.019767,-0.096,199.725,52.734,-0.259922,291.844,-9.63662,-2.239,-2.160837,Pop_Rock
0.297,0.049252,47.9555,20.5948,16.928,-145.645,-11.8382,0.663055,4.39464,1635.6,7.207902,-6.37347,-6.1225,68,-0.831098,-5.0365,1307.94,127.501,0.315444,603.005,1068.57,0.364131,618.278,-0.181681,601.846,0.703295,-2.24268,-3.034,502.369,74.017,-0.024162,248.009,-7.66194,-2.994,-5.068641,Rap
0.382,0.035386,43.5265,28.755,34.275,-71.974,44.9327,-0.348938,11.2901,1013.01,9.792487,-19.4774,-21.705,100.862,-0.661434,-3.0275,653.878,179.168,0.550059,395.984,272.728,2.27121,359.564,0.20716,178.689,1.088703,-0.678559,0.641,255.171,90.518,-0.235132,374.461,-13.8995,-6.67,-3.116745,Blues
0.277,0.065675,50.412,23.5535,21.838,-142.648,32.9076,3.941577,-6.04032,463.428,138.061489,-17.2809,-15.888,57.491,-24.4566,-24.3185,185.395,49.11,-2.083911,200.541,178.289,3.445296,104.176,0.022979,147.827,2.576347,-1.26123,-1.76,79.1882,48.284,0.098993,83.7754,-7.75194,-4.691,-10.460499,Pop_Rock
0.2635,0.082369,43.2365,39.0712,32.372,-31.39,1.88999,8.368088,-13.4674,912.742,84.099885,-31.567,-29.6645,75.715,-19.6055,-20.9925,463.774,121.256,0.858934,278.72,319.415,3.695526,149.663,-0.520515,223.643,1.218143,4.37385,4.34,129.128,51.909,-0.51408,81.7819,-14.7837,-7.423,-3.158718,Pop_Rock
0.182,0.11026,43.816,23.9745,23.588,-106.571,4.01491,1.025094,18.9102,1364.92,4.386737,0.094884,1.572,60.444,0.375629,-4.533,1158.3,171.814,0.765375,444.976,359.127,0.454013,197.181,-0.343125,255.65,0.591575,5.12363,5.567,368.859,100.25,-0.182202,141.015,-12.7548,-3.567,-3.263587,Jazz
0.192,0.078482,41.7965,24.2233,24.739,-86.226,-25.6838,1.522674,-11.7486,1111.47,3.534174,0.477405,-0.0065,186.645,-17.0558,-23.651,863.541,159.786,1.745204,348.351,355.844,1.224981,376.328,-0.371362,298.402,0.578581,-1.51249,-0.837,183.431,43.372,-0.462774,299.439,-16.9062,-7.775,-2.264923,Pop_Rock
0.305,0.126216,48.618,38.1506,44.628,-270.671,30.2932,0.425076,4.95888,617.951,4.487267,-6.70647,-3.582,118.855,-25.3545,-25.022,487.291,110.694,0.401042,587.909,210.01,5.605911,455.994,-0.030337,179.751,1.122669,2.19275,2.68,154.318,56.183,-0.068762,451.214,-9.35727,-2.666,-2.420016,Electronic
0.3,0.074132,52.948,61.6661,58.299,-45.679,7.62555,12.144936,-14.76,619.447,119.704071,-21.2575,-23.965,110.367,-32.4189,-33.093,349.89,151.909,1.496337,228.389,141.649,2.719297,141.774,-0.82274,114.8,3.175657,0.621111,0.602,103.613,44.694,-0.644078,112.968,-5.51669,-1.48,-6.194069,Pop_Rock
0.358,0.048088,55.862,22.3394,22.524,-65.704,52.3669,3.532951,-3.29835,517.86,3.456157,-9.95474,-8.937,82.449,-20.0768,-20.986,193.72,46.938,1.210615,308.448,196.571,1.463225,186.428,0.384415,136,0.756661,2.55362,2.293,84.5136,45.826,0.045326,308.718,-3.63703,0.379,-2.817888,Pop_Rock
0.22,0.078488,32.075,-29.8103,-33.706,-203.029,48.8667,-0.423396,35.5528,5472.45,1.457284,-30.0106,-34.084,73.641,19.6033,12.271,1967.87,185.396,0.598831,1468.64,891.891,0.961161,650.575,0.196528,456.663,0.811267,1.851,2.588,659.787,91.028,-0.178345,783.188,-21.6774,-7.543,-0.781547,Blues
0.279,0.095604,51.9095,52.4251,56.2675,-63.739,19.1981,4.906318,-4.88886,885.863,68.124559,-29.4011,-27.6315,57.491,-17.0358,-20.9335,564.213,165.567,1.081671,238.677,252.875,1.515343,230.742,0.364053,152.019,5.267694,-1.52589,-1.8145,153.297,56.187,0.194798,143.939,-5.36086,-0.973,-8.395767,Pop_Rock
0.333,0.075967,49.099,18.8893,18.092,-90.071,29.0486,5.458506,-0.257341,731.29,7.673894,-29.5949,-30.064,100.333,-20.8723,-24.443,576.973,289.092,4.499941,586.474,357.716,1.540047,320.614,-0.661797,240.504,1.649508,-2.04714,-2.262,165.98,89.467,0.044372,460.725,-9.27554,-3.516,-2.568031,Pop_Rock
0.367,0.051441,53.037,59.9642,53.496,-37.543,5.32773,1.110192,-5.17119,785.608,34.279592,-29.5852,-28.916,84.706,-15.1791,-17.223,637.173,319.284,3.30433,301.776,344.874,5.594341,376.145,0.406013,251.747,1.862611,-3.62498,-4.336,189.905,58.723,-1.092489,244.662,-4.13472,0.88,-5.624789,Pop_Rock
0.5105,0.070845,52.666,44.9494,44.514,-57.563,29.5373,2.86522,0.865944,687.931,9.200949,-28.7805,-31.7675,93.172,-21.9084,-27.9225,718.803,132.867,2.23845,345.952,345.115,8.043523,164.74,-0.689116,191.357,8.996519,2.79366,3.857,189.429,86.932,-0.82123,76.1356,-5.85536,-0.688,-3.718636,Pop_Rock
0.414,0.015781,37.486,28.6551,15.53,-83.848,39.3258,-1.116051,-3.40426,842.116,0.001516,0.303061,0.654,73.137,-15.9673,-18.503,402.637,66.567,0.562762,793.719,981.745,0.815811,548.316,-0.71455,355.779,0.399026,3.75904,3.789,189.946,41.562,-0.287488,964.618,-20.1907,-11.656,-1.204542,Pop_Rock
0.1135,0.063054,46.232,-12.2598,-8.116,-174.474,-3.62817,0.500392,-15.2593,715.906,2.15301,2.08029,2.1775,97.011,-18.6109,-21.92,383.481,64.579,0.8959,340.649,430.005,0.475214,299.179,-0.039913,299.416,0.940627,0.002268,0.3395,144.085,50.548,-0.494417,239.173,-11.6459,-1.904,-1.494918,Pop_Rock
0.354,0.101444,49.858,19.273,20.264,-100.724,22.4461,2.982823,-0.419794,754.936,5.08945,-34.6795,-35.129,57.491,-15.4962,-18.705,540.851,149.248,1.533163,402.803,247.591,1.079592,202.454,-0.039562,184.58,1.3777,0.343136,0.651,172.706,71.944,-0.721538,190.56,-8.83012,-2.673,-2.315475,Pop_Rock
0.327,0.039979,47.052,59.7129,63.356,-51.754,27.1353,0.700519,2.78776,577.397,16.87996,6.07446,4.568,133.942,-19.3615,-22.87,493.268,131.999,1.223169,403.986,205.494,8.143522,348.513,0.389328,155.454,1.857591,-0.049352,-1.008,189.437,64.136,0.198762,265.834,-10.79,-6.681,-5.759327,Pop_Rock
0.394,0.081609,46.379,5.23241,1.421,-136.542,-12.3393,0.054782,-16.3126,1747.82,4.933969,-19.6656,-18.189,94.884,2.78759,-1.151,1184.94,130.612,0.672255,733.759,810.042,2.526265,465.245,-0.428638,371.548,1.108772,-9.38195,-9.086,300.312,49.943,0.161364,268.731,-12.5339,0.571,-1.885485,Rap
0.2385,0.062118,47.772,41.2533,46.679,-216.985,1.0935,0.184375,-2.92844,718.346,1.332445,11.8897,11.2285,99.529,-20.5398,-25.0105,527.71,124.242,1.181837,646.416,327.143,5.664606,273.072,-0.221226,196.002,1.123586,-1.22383,-2.278,154.647,72.521,0.717955,188.493,-10.9811,-2.823,-1.327555,Pop_Rock
0.247,0.041691,41.934,-22.62,-23.743,-132.323,37.2415,1.0949,-1.96773,707.186,1.703536,21.5913,20.349,105.859,-14.1147,-20.613,618.392,74.464,0.918835,452.125,241.773,0.033794,548.336,-0.010526,175.612,-0.492242,-1.30578,-1.398,188.37,51.25,-0.170458,146.061,-15.4879,-6.618,-2.798448,Latin
0.149,0.125454,49.187,30.6694,30.8045,-127.214,15.8618,0.213117,7.00605,1694.91,2.001844,11.0646,11.1745,113.165,-3.41819,-6.218,634.388,95.012,0.473707,833.621,1003.76,1.652542,520.471,0.075599,477.134,0.248599,-5.90712,-5.978,289.86,81.752,0.216811,323.177,-7.31786,-1.318,-2.839895,Reggae
0.318,0.034224,43.735,-33.3805,-32.9,-170.942,24.9171,0.521983,2.96263,984.188,6.328751,-18.5275,-16.644,63.441,-6.51043,-9.851,660.069,93.925,0.448665,253.593,317.602,4.187732,254.674,0.060443,213.343,0.361981,0.404225,1.486,239.422,76.409,-1.669567,198.281,-14.3364,-7.038,-2.560404,Latin
0.209,0.05708,47.145,34.2951,34.337,-162.2,6.06141,5.021804,-10.5054,727.297,0.903204,-25.8454,-27.3275,173.173,-16.5831,-17.7245,426.083,106.65,0.779434,615.183,410.939,1.228373,428.271,-0.889081,234.267,1.765203,-1.61068,-1.625,200.06,57.579,-0.133211,275.279,-11.6017,-3.829,-2.959235,Pop_Rock
0.176,0.106311,50.1315,6.52232,4.857,-75.535,43.8451,3.832047,4.24406,461.137,117.464314,-11.3513,-9.5345,49.767,-17.0134,-19.2415,306.228,56.787,-0.661725,349.084,201.832,4.073685,147.879,-0.254162,156.147,2.845649,0.099284,0.1945,88.4962,49.443,0.151623,169.414,-9.39357,-2.964,-3.482321,Pop_Rock
0.412,0.075191,39.144,15.8989,13.625,-144.773,-54.7882,1.723646,30.3905,2637.7,2.158345,8.79791,5.336,105.369,22.7822,18.573,2301.13,183.664,0.251266,1119.29,1408.37,0.995567,462.472,0.070179,847.713,-0.18631,-4.61483,-3.838,611.847,84.565,-0.123872,270.595,-13.4432,-4.03,-1.708641,Reggae
0.189,0.139969,51.825,32.7519,37.081,-82.304,11.5793,1.767369,-6.0733,680.674,84.297234,-9.71477,-10.642,77.351,-20.8739,-23.366,368.101,204.482,2.213216,274.302,210.645,5.035783,169.687,-0.338893,150.195,1.48974,-3.57744,-2.897,155.327,53.178,-0.379584,132.787,-7.11872,-0.021,-1.270315,Pop_Rock
0.4025,0.052859,54.2505,44.7417,42.089,-16.107,29.2235,3.22138,-1.85195,908.736,62.036457,-10.2958,-10.2135,52.383,-20.7762,-24.9745,678.668,226.359,1.003628,390.593,299.1,2.999414,211.295,0.35856,210.207,3.06372,-2.40857,-2.5605,160.625,69.876,-0.05083,119.208,-3.0219,0.21,-1.452039,Pop_Rock
0.294,0.111986,46.05,3.13397,5.598,-116.923,-23.3289,0.048062,1.71988,1267.55,2.164259,-29.5513,-25.85,46.387,6.48692,4.078,1060.53,112.591,0.486425,576.063,763.409,-0.105012,280.559,-0.07256,459.563,0.625408,-0.845921,-0.1535,334.008,112.058,-0.116541,347.795,-10.3751,-3.602,-3.262511,Pop_Rock
0.6405,0.086737,44.0425,22.0277,20.6715,-51.641,-8.08655,0.233759,0.438854,1177.48,33.68638,7.36147,7.466,87.228,-10.2386,-12.284,646.611,108.964,0.808908,419.836,379.523,1.195885,230.783,-0.347485,216.76,1.729812,1.10839,0.524,186.163,49.294,-0.137226,218.886,-12.2111,-6.231,-0.703358,Pop_Rock
0.046,0.112202,38.138,16.2242,13.283,-95.799,-10.9077,1.287974,6.13554,865.538,13.530642,-9.60637,-5.896,69.604,-18.0048,-20.977,450.162,97.045,0.285858,516.415,562.047,0.336971,182.56,-0.091587,312.246,1.70215,0.560704,0.465,143.044,37.972,-0.138904,159.063,-19.2134,-10.776,-1.057499,Pop_Rock
0.3095,0.1162,43.7725,37.9644,39.34,-166.215,81.1148,0.298111,24.8789,1049.43,4.092581,22.6749,25.5765,113.204,4.92113,1.473,860.906,199.904,0.495568,799.667,633.423,0.852767,595.276,0.245933,402.805,0.291561,-3.57366,-3.3055,263.662,46.746,-0.205149,336.737,-12.7118,-7.267,-3.8075,International
0.112,0.059638,28.108,-13.1519,-24.256,-174.895,113.913,0.020898,38.4646,4046.66,3.726965,39.2855,30.688,190.238,14.2339,6.522,1837.25,211.123,1.174824,1497.57,557.087,4.37667,645.325,-0.179605,389.262,2.611112,3.10001,3.556,386.142,75.767,-0.603799,904.894,-28.5499,-8.504,-0.554234,Pop_Rock
0.178,0.117261,39.596,-38.5373,-40.38,-146.77,-11.6267,-0.071226,-21.6599,2048.56,13.67222,45.0438,44.96,148.867,-8.50247,-13.377,1015.72,103.729,0.599171,584.998,386.919,7.403657,432.136,0.0256,343.719,3.10759,-2.81005,-2.369,262.842,54.068,-0.044665,204.75,-17.6587,-8.18,-1.80194,Vocal
0.127,0.06416,42.6345,14.1996,5.919,-117.506,9.22788,0.011083,-7.92067,1070.7,0.720608,7.06285,7.5315,75.461,-5.81302,-8.341,577.902,81.231,0.446215,475.488,700.777,1.018344,364.937,0.187576,370.873,0.567584,1.29691,1.2055,180.856,44.661,-0.081477,190.18,-15.0631,-9.437,-3.753959,Pop_Rock
0.1455,0.101745,36.4275,-44.2394,-47.5035,-204.583,-14.261,0.984448,-14.2437,2821.88,2.511772,-22.9477,-20.7895,138.161,6.75609,1.109,1321.8,131.001,0.636988,1217.66,912.529,1.029891,808.672,-0.026077,693.101,1.974028,-4.21324,-1.8935,413.542,49.534,-0.68348,603.375,-20.8498,-6.052,-1.773368,Latin
0.192,0.119218,45.201,1.78463,-2.935,-97.142,1.86883,0.070845,-5.41833,1388.98,0.432401,-6.41642,-7.684,107.171,-5.0186,-10.306,773.698,190.164,1.285676,557.731,694.895,0.646223,431.164,-0.084049,399.187,0.90722,-0.111207,-0.941,253.733,60.798,0.000457,226.684,-12.6116,-3.906,-2.714987,Pop_Rock
0.3365,0.021192,38.1415,-81.6122,-80.2885,-224.349,15.3432,0.654421,-9.67885,1658.84,6.299482,38.6804,38.156,132.961,-11.6982,-15.244,681.09,116.768,0.789114,739.875,398.568,4.201879,323.14,0.139596,260.952,4.64457,-5.96748,-5.9595,199.67,46.041,-0.111444,279.704,-18.2222,-10.683,-0.268377,Country
0.616,0.019396,46.35,46.6545,47.123,-56.372,18.2674,0.416085,3.10077,1184.42,1.728035,24.0388,25.635,86.717,-9.13486,-11.051,690.563,136.755,1.068505,433.196,246.019,1.200055,279.49,0.158029,226.116,3.658419,-0.71544,-0.707,160.965,36.926,-0.42873,272.829,-10.7481,-3.611,-2.74201,Pop_Rock
0.214,0.085271,47.136,29.4119,30.618,-80.006,40.1707,0.960216,1.4255,578.103,0.846375,-15.523,-14.9855,71.453,-9.73405,-12.3325,420.364,100.513,0.706628,340.95,286.569,0.061419,270.96,0.483607,245.203,0.59423,1.051,1.456,110.089,36.814,-0.224718,230.348,-11.1138,-3.719,-4.254422,Pop_Rock
0.066,0.039239,36.866,-67.5949,-69.8005,-185.541,-30.0893,0.766123,6.65444,2081.34,1.759951,2.42031,2.321,133.776,4.91753,1.256,1089.79,138.323,0.473062,722.299,420.228,0.651852,331.468,0.10166,345.521,0.394056,0.925022,0.208,281.779,63.041,0.241584,334.637,-18.2939,-4.998,-1.907771,New
0.1935,0.044274,40.0345,50.417,51.9195,-55.965,-11.465,0.535927,-13.2254,1318.98,8.360157,12.8153,11.0745,124.6,-2.94028,-7.044,823.848,124.686,0.711826,709.648,475.96,0.676033,437.461,-0.212849,349.17,0.155228,-0.843512,0.157,253.993,55.46,-0.229411,328.334,-16.6862,-7.538,-1.604199,Pop_Rock
0.25,0.09641,49.754,28.8437,25.618,-62.116,29.4989,9.195391,4.66673,837.887,4.457595,8.66068,7.291,90.598,-16.4259,-20.141,410.102,67.046,0.98599,417.178,305.732,1.916031,250.658,-0.152214,175.905,0.813678,4.1941,4.26,159.103,41.129,-0.635349,232.005,-7.44961,-1.813,-4.567963,Pop_Rock
0.398,0.088524,28.029,5.93063,-7.927,-118.948,16.7647,0.453205,-11.1442,2284.97,0.101875,13.0037,22.713,127.304,1.33843,-4.498,984.863,147.682,1.516205,1175.99,973.982,2.322083,1530.21,0.21787,605.045,-0.174071,-4.12737,-1.022,410.698,56.239,-0.339297,353.201,-29.4045,-14.797,-0.654793,Comedy_Spoken
0.237,0.096394,22.4585,35.6842,31.1085,-123.109,-20.9973,-0.073061,-5.59905,7449.67,1.742664,2.33576,5.3785,79.538,2.50769,-15.164,2726.42,203.366,1.281851,943.118,1257.25,2.459701,391.624,0.418307,568.287,1.076,-13.2397,-7.325,833.486,50.554,-0.796078,385.623,-32.1374,-8.799,-0.187015,Pop_Rock
0.2135,0.063547,42.4435,23.1314,16.901,-195.531,-14.9652,1.337159,37.2713,2537.28,1.231645,10.3236,7.956,159.196,-9.48253,-9.653,1125.31,180.92,0.165778,627.529,526.623,0.203782,320.701,-0.820836,475.72,0.725495,9.195,10.028,408.013,81.642,-0.127284,195.029,-13.8877,-5.749,-1.772729,Pop_Rock
0.284,0.061985,45.794,38.6835,39.953,-56.488,54.1196,-0.348184,3.80003,1476.95,44.320385,8.99547,7.015,78.448,-5.6698,-11.459,706.807,123.262,0.433953,404.875,329.516,3.900156,179.621,0.029473,205.906,0.688061,-2.74881,-1.583,159.882,51.405,-0.306486,161.775,-12.1495,-5.349,-3.329955,Easy_Listening
0.117,0.042974,45.052,-6.92814,-8.2705,-109.809,50.2178,0.552164,-8.80722,1497.52,10.617329,24.9832,27.658,123.244,-11.0034,-17.848,691.737,154.078,1.58219,469.419,442.552,4.037424,717.559,-0.394685,261.673,2.560555,-2.15353,-0.42,228.177,32.047,-2.790259,286.752,-13.1266,-7.105,-3.383293,Religious
0.244,0.037272,48.887,57.3144,56.952,-44.998,26.1211,0.664478,-16.9362,849.569,122.255201,-31.358,-28.983,57.491,-14.0583,-15.18,188.258,84.888,1.314119,366.975,293.011,6.330482,194.93,-0.188996,166.334,2.826322,-5.36683,-4.424,120.526,26.906,-1.955238,187.813,-9.99477,-5.429,-5.768433,Pop_Rock
0.213,0.065107,44.337,-35.6329,-20.657,-275.494,-57.3235,0.453849,32.9068,3952.36,0.104331,27.8203,27.256,169.001,-0.982381,-10.751,2139.22,175.638,0.745567,757.119,1121.8,0.506097,433.533,0.428999,707.354,-0.18494,2.99526,3.711,536.799,80.371,-0.260628,339.311,-10.1049,-1.539,-1.864215,Pop_Rock
0.122,0.114049,50.653,78.6097,79.195,-71.264,13.7182,0.035119,-0.451935,529.48,3.658568,4.7612,5.223,75.101,-18.7359,-19.299,505.524,303.14,3.447412,372.609,336.252,3.335602,191.622,0.30896,238.143,0.719077,1.66682,1.341,146.547,56.828,0.018979,234.976,-6.61286,-2.212,-5.990477,Pop_Rock
0.163,0.115767,47.693,61.0616,59.614,-51.195,-11.5845,1.23863,-0.192231,737.845,11.619266,4.87307,2.005,143.292,-32.6841,-35.419,417.466,64.23,0.258537,599.498,189.881,1.925204,281.531,0.223753,120.198,3.681846,0.335404,0.396,130.386,35.289,-0.843807,220.716,-10.0587,-3.895,-1.132277,Electronic
0.169,0.109306,48.566,15.9746,23.038,-156.389,18.5318,0.079981,4.38756,1005.89,1.122957,18.424,16.683,106.318,-13.6086,-18.419,760.535,126.527,0.924878,739.281,456.676,1.247419,367.841,-0.411052,311.968,1.686454,4.42675,3.706,211.702,66.596,0.213304,332.319,-9.38479,-1.476,-3.257417,Pop_Rock
0.065,0.021244,32.292,-167.302,-175.531,-261.627,-9.50055,0.300756,-10.7531,660.912,3.694197,-31.9754,-32.111,43.364,-18.5253,-23.721,618.024,99.235,1.117101,472.375,141.735,1.834801,235.636,0.249408,107.384,1.810823,1.44281,2.141,148.615,70.815,0.09487,110.335,-25.1901,-12.242,-0.819573,Pop_Rock
0.141,0.092485,47.627,10.2592,10.655,-103.646,22.5125,2.800542,5.11195,826.117,9.076451,-6.71995,-9.253,100.989,-15.1198,-18.043,513.906,142.168,1.291393,269.882,240.182,10.481152,260.909,0.002471,226.444,0.779404,4.18466,3.717,132.429,56.122,0.151832,245.867,-10.1866,-2.104,-1.687145,Pop_Rock
0.413,0.069574,42.37,62.0017,64.999,-13.147,0.827889,1.637835,-11.179,449.354,56.385949,-51.3709,-49.889,57.491,-14.3604,-14.512,340.897,207.396,2.042782,259.55,269.329,1.875446,177.383,0.31143,248.315,0.315424,1.97913,1.621,131.061,117.731,0.949898,193.661,-15.1898,-10.709,-5.844159,Pop_Rock
0.63,0.052013,50.817,35.5438,34.777,-42.99,15.4078,2.86701,-9.06776,307.832,8.976623,-10.7445,-9.7235,57.491,-30.5194,-31.9045,453.799,75.577,0.809711,314.675,255.022,1.404937,159.014,0.259483,150.225,1.812643,-0.226154,0.2785,152.49,135.884,1.050938,214.697,-6.99604,-2.87,-4.917143,Pop_Rock
0.346,0.101166,34.972,-130.785,-144.104,-275.301,4.19496,-1.067259,-20.0005,1635.38,3.667262,-35.178,-33.6145,87.073,-24.6114,-24.1795,575.949,51.966,0.197058,1321.13,256.382,8.806356,881.907,-0.695272,179.632,0.684117,-2.2785,-1.3425,129.652,52.637,-0.463726,440.91,-24.2433,-8.726,-0.47104,Pop_Rock
0.262,0.046684,52.8615,24.1181,24.0785,-51.427,16.4498,9.108184,-14.9982,828.358,122.00723,-10.5559,-7.5105,59.5,-26.7009,-28.8435,262.831,120.326,2.430784,311.884,244.75,6.558361,166.689,0.180111,154.491,8.577108,-5.09665,-4.491,125.381,28.178,-2.242407,104.496,-5.30406,-1.578,-1.553419,Pop_Rock
