@relation 'song-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-V-R3,86,92-93,108,112,118,120-121,129,132,136,143,150,155,157,164,170,179-181,193,200,202,210,217,219,225,265,271,304,337,349,385,390,436,441,589,601,178'

@attribute pitches0-var numeric
@attribute timbre0-med numeric
@attribute timbre1-mean numeric
@attribute timbre1-med numeric
@attribute timbre3-var numeric
@attribute timbre3-krt numeric
@attribute timbre4-skw numeric
@attribute timbre5-mean numeric
@attribute timbre5-med numeric
@attribute timbre6-var numeric
@attribute timbre6-skw numeric
@attribute timbre7-var numeric
@attribute timbre8-var numeric
@attribute timbre9-var numeric
@attribute timbre10-mean numeric
@attribute timbre10-var numeric
@attribute timbre11-var numeric
@attribute loudmax-med numeric
@attribute seglen-mean numeric
@attribute seglen-med numeric
@attribute seglen-var numeric
@attribute chordsize-mean numeric
@attribute chordfreq-mean numeric
@attribute chordfreq-var numeric
@attribute rep0-max numeric
@attribute rep0-krt numeric
@attribute intra0-posmax numeric
@attribute intra0-negmax numeric
@attribute inter1-posmean numeric
@attribute inter1-negmean numeric
@attribute inter2-negmean numeric
@attribute inter3-negmean numeric
@attribute rep4-krt numeric
@attribute intra5-posmean numeric
@attribute intra5-negmax numeric
@attribute inter6-negmean numeric
@attribute rep7-max numeric
@attribute intra11-negmean numeric
@attribute inter11-negmean numeric
@attribute genre {Pop_Rock,Electronic,Rap,Jazz,Latin,RnB,International,Country,Religious,Reggae,Blues,Vocal,Folk,New,Comedy_Spoken,Stage,Easy_Listening,Avant_Garde,Classical,Children,Holiday}

@data
0.068439,50.875,15.1848,16.726,597.403,97.002927,-0.123219,-21.1886,-23.512,253.227,-0.58499,339.054,266.177,183.817,-1.31555,134.034,332.198,-6.677,0.002882,0.002382,0.000004,1.927954,4.753425,64.158379,0.999239,3.917849,0.999908,0.999851,0.283117,-0.250868,-0.325296,-0.307927,4.181012,0.807519,0.913869,-0.317388,0.274234,0.405058,-0.36237,Pop_Rock
0.092495,44.3945,23.7289,25.0905,496.755,2.22502,-0.03147,-12.9654,-16.5845,413.465,0.334082,183.206,398.948,161.564,0.859906,151.964,283.014,-12.5795,0.001377,0.001038,0.000001,1.72865,6.482143,206.017538,0.99818,9.575855,0.999735,0.999436,0.296342,-0.30152,-0.2726,-0.265235,16.855109,0.59261,0.859648,-0.316808,0.254957,-0.095198,-0.26506,Blues
0.087523,34.1185,-94.9831,-90.4425,6684.04,-0.491197,0.669376,-12.8655,-18.0885,1375.07,0.132027,1125.19,740.85,599.12,0.647444,669.534,309.278,-16.255,0.000363,0.000386,0,2.075945,16.284024,2017.221106,0.986339,-0.600429,0.998526,0.996997,0.327504,-0.330396,-0.297597,-0.239113,9.378467,0.353622,0.325181,-0.255489,0.536742,-0.219525,-0.246014,Pop_Rock
0.039864,43.539,57.9236,62.218,1655.75,11.41491,0.331413,1.6102,-0.5855,702.343,0.36405,681.988,379.501,456.907,-3.87745,365.929,285.46,-11.724,0.001305,0.000983,0.000001,1.750653,7.66,185.3644,0.99713,10.498006,0.999521,0.998886,0.318577,-0.318429,-0.271217,-0.280476,12.142945,0.377938,0.679622,-0.279961,0.196554,-0.07057,-0.301794,Pop_Rock
0.045803,52.322,61.9848,62.392,242.374,2.720332,-0.084049,-21.6346,-21.715,199.489,0.534686,151.136,149.318,92.284,-0.737145,70.2251,94.5506,-5.576,0.001721,0.001255,0.000002,2.04475,4.574803,57.551491,0.999789,4.055808,0.999927,0.999855,0.337866,-0.362173,-0.372551,-0.306386,5.423296,0.785754,0.86967,-0.339799,0.111505,-0.142128,-0.348056,Pop_Rock
0.031746,29.3115,-138.91,-146.063,933.98,1.835194,0.022361,-12.8989,-17.1235,982.285,-0.217102,272.107,572.324,94.5813,7.5189,106.393,358.944,-27.67,0.001779,0.001209,0.000003,1.814947,8.028571,101.484898,0.993938,4.295997,0.996912,0.990835,0.353219,-0.326113,-0.342787,-0.251375,2.95443,0.438165,0.487574,-0.31526,0.49412,-0.102657,-0.287601,New
0.029114,41.057,-40.7458,-40.655,1192.87,14.27115,0.660784,-17.4721,-19.689,489.768,-0.197973,349.574,592.208,212.146,-1.74475,143.851,335.522,-15.993,0.000912,0.000714,0.000001,1.754786,9.794643,409.716757,0.997927,0.395337,0.99972,0.999362,0.34928,-0.346446,-0.306671,-0.289552,4.078357,0.627683,0.955473,-0.294663,0.15842,0.024142,-0.329508,Pop_Rock
0.072529,39.181,-5.75067,-2.2475,2015.73,7.952668,0.111838,-5.31357,-9.9935,1249.78,-0.604779,447.245,478.425,270.193,-4.84666,316.781,616.028,-17.641,0.002092,0.001407,0.000005,1.711297,5.252747,41.881174,0.995671,0.094693,0.998021,0.990354,0.383222,-0.39234,-0.384433,-0.324178,28.858484,0.432884,0.707258,-0.364226,0.11835,-0.041339,-0.382447,RnB
0.053137,51.56,17.1171,34.941,414.892,2.456171,0.696835,-23.1545,-23.794,691.434,2.561265,231.665,256.502,129.292,0.574069,81.9002,312.529,-6.451,0.000639,0.000432,0,1.697764,10.944056,692.766101,0.999425,2.939925,0.999823,0.999687,0.340641,-0.335226,-0.430587,-0.268498,4.256132,0.802662,0.914172,-0.315129,0.287516,-0.034288,-0.318939,Pop_Rock
0.116641,46.444,-3.43806,-3.638,1709.79,5.291762,-0.091472,-23.4013,-26.241,635.003,-0.638128,469.467,871.888,330.807,6.8966,255.292,467.543,-9.635,0.000869,0.000568,0.000003,1.822397,9.686441,478.266087,0.997937,3.210622,0.999284,0.994859,0.405296,-0.367087,-0.431401,-0.278471,4.110806,0.546822,0.611232,-0.304046,0.423969,0.406638,-0.369043,Pop_Rock
0.083165,48.7485,-4.58112,-10.9005,2071.95,0.84065,-0.083282,9.7351,6.966,955.347,-0.407811,834.052,642.462,526.319,-0.433954,663.22,326.026,-5.834,0.000871,0.000741,0,1.952962,7.917241,385.303496,0.995988,4.756661,0.999341,0.998377,0.262218,-0.242242,-0.231211,-0.226298,10.058771,0.377015,0.15311,-0.252247,0.15684,-0.119997,-0.245445,Rap
0.094974,41.946,-34.2974,-37.612,1390.1,0.497814,0.102306,10.1597,7.899,528.911,0.048208,448.303,313.282,216.911,-4.14179,277.49,222.492,-13.809,0.001869,0.001907,0.000001,1.926966,6.512195,177.420583,0.996689,9.709213,0.99847,0.996759,0.286115,-0.268746,-0.295916,-0.320816,4.316991,0.345846,0.132232,-0.287816,0.1255,-0.212978,-0.28654,Country
0.081748,17.799,43.5051,49.4885,4962.44,0.129771,0.284726,13.7271,4.4045,1006.19,-0.096773,1111.42,1329.93,438.344,-7.86917,702.767,509.857,-35.6925,0.002174,0.001715,0.000003,1.976087,3.432836,22.678325,0.943206,4.621663,0.973292,0.937216,0.318192,-0.284583,-0.326644,-0.252298,8.357163,0.34229,0.210434,-0.310384,0.384111,-0.008254,-0.337574,Pop_Rock
0.087583,48.743,9.97938,13.8385,815.643,2.578985,-0.096195,-15.3273,-18.3045,589.822,-0.174561,390.25,411.404,231.753,3.07268,169.318,482.543,-8.8085,0.001295,0.001097,0.000001,1.815824,6.268293,154.635336,0.998344,1.243865,0.999691,0.999373,0.297544,-0.285248,-0.275829,-0.256827,3.418538,0.565906,0.693781,-0.300625,0.168786,0.386388,-0.350051,Pop_Rock
0.097229,43.5355,-78.1484,-75.364,1965.16,5.102116,-0.320269,-8.41567,-13.394,1000.1,-0.227239,756.302,618.793,428.472,-0.793062,474.311,501.145,-11.385,0.000789,0.000622,0,1.910095,8.567568,263.610299,0.996373,0.857155,0.998514,0.995717,0.291506,-0.2936,-0.312653,-0.250353,2.613449,0.354013,0.313353,-0.299449,0.207029,-0.140171,-0.275044,Latin
0.105897,51.605,60.7495,62.136,1136.33,30.368681,-0.756237,-20.1331,-24.017,398.817,0.721341,338.643,162.967,175.825,2.29178,246.387,214.8,-5.096,0.002012,0.00192,0.000001,1.758065,6.888889,177.376543,0.998069,2.095377,0.999667,0.999119,0.257141,-0.244874,-0.250367,-0.255143,0.341027,0.580773,0.629897,-0.266584,0.230985,0.130568,-0.269627,Pop_Rock
0.059418,50.844,25.6813,29.296,355.968,27.553488,1.556545,-24.5548,-25.41,747.549,0.764416,258.849,258.899,161.616,1.02179,106.131,381.057,-6.96,0.001198,0.000938,0.000002,2.027545,6.523438,193.765076,0.999429,8.409793,0.999924,0.999796,0.408232,-0.409002,-0.426683,-0.313701,0.591448,0.83137,0.919928,-0.378932,0.292013,0.189442,-0.381882,Pop_Rock
0.115926,32.676,-171.321,-179.319,1325.92,0.298811,0.484184,-13.7235,-15.606,812.631,0.435218,374.318,766.74,165.675,2.39749,116.764,521.228,-24.073,0.002208,0.001574,0.000006,1.573951,5.089888,72.733493,0.995142,1.015628,0.998539,0.990851,0.389109,-0.499216,-0.388675,-0.323599,1.374367,0.537496,0.94273,-0.375232,0.48941,-0.215795,-0.34764,New
0.121926,43.435,74.883,76.502,540.669,7.550449,1.890365,-30.3799,-31.179,348.85,-1.520467,184.611,232.736,134.301,2.09427,104.552,277.374,-12.858,0.00048,0.000326,0,2.115588,21.27551,3060.6894,0.999149,5.018812,0.999838,0.999067,0.314706,-0.265605,-0.295497,-0.249076,19.248192,0.840396,0.991011,-0.243375,0.448475,0.154077,-0.254525,Electronic
0.109981,38.1655,-14.7735,-19.3325,1076.1,26.285273,-0.053145,-20.9232,-20.7285,463.694,0.146892,387.811,274.115,162.379,2.19342,147.254,407.895,-19.6975,0.001908,0.001414,0.000002,1.812977,5.574468,79.861476,0.998032,-1.161591,0.999597,0.998471,0.34447,-0.33185,-0.341561,-0.275029,9.551702,0.61762,0.793326,-0.360999,0.440294,-0.02668,-0.299209,Pop_Rock
0.09905,43.807,-50.0759,-53.0655,1191.89,8.245694,-0.027584,1.96354,-0.4715,502.766,-0.647288,533.695,441.463,281.069,1.42604,273.227,280.214,-12.7045,0.00165,0.00128,0.000004,1.785479,5.941176,98.545559,0.996784,2.422913,0.998608,0.997028,0.29652,-0.296277,-0.311909,-0.281651,9.805359,0.334701,-0.04768,-0.303432,0.312286,0.278153,-0.279978,Country
0.079175,52.24,49.8199,47.972,1091.03,45.443071,-0.471599,-11.9665,-15.528,446.931,0.26201,394.177,267.729,288.75,-3.14494,242.059,198.478,-5.356,0.001745,0.001767,0.000001,1.891798,6.228261,205.697897,0.999116,-0.127443,0.99968,0.999296,0.372007,-0.325515,-0.278491,-0.292418,5.59053,0.511724,0.414148,-0.271366,0.304426,0.089635,-0.288558,Pop_Rock
0.061322,43.7335,91.6653,88.241,967.251,0.296043,0.173309,5.49239,0.047,527.329,-0.108567,524.731,333.611,410.048,7.58223,353.492,235.913,-11.923,0.000894,0.000776,0,2.184588,6.2,140.982222,0.997346,12.906168,0.998371,0.997236,0.25694,-0.220893,-0.240831,-0.227138,5.23644,0.348442,0.119792,-0.2449,0.397851,0.136262,-0.25368,Pop_Rock
0.145328,38.0715,-42.2135,-47.566,3200.97,-0.143133,0.123869,-10.1062,-14.582,874.075,-0.453543,1553.09,635.559,591.371,9.95435,646.004,323.532,-12.6085,0.000346,0.000416,0,1.703285,31.10989,9133.614298,0.993257,0.050925,0.999609,0.998186,0.258508,-0.266596,-0.245927,-0.229563,3.062823,0.465215,0.479818,-0.218772,0.622258,-0.120627,-0.201552,Electronic
0.109518,48.972,-3.01524,-0.6345,799.958,3.253261,0.103656,-20.4209,-23.3165,554.473,-0.189057,418.48,325.863,251.439,1.193,181.222,170.961,-8.0875,0.001401,0.001112,0.000002,1.473315,10.626866,705.368233,0.998342,4.233898,0.999853,0.999703,0.317208,-0.317123,-0.381824,-0.317658,8.502001,0.692813,0.877341,-0.391463,0.408912,-0.117429,-0.344078,Pop_Rock
0.052189,47.438,26.096,26.054,855.757,32.439652,0.358229,-13.8516,-16.883,426.226,-0.172423,408.4,277.836,289.483,-0.019767,199.725,291.844,-9.438,0.000743,0.000587,0,1.778439,9.405594,575.052276,0.998432,0.03384,0.999548,0.998898,0.273347,-0.273368,-0.303632,-0.257639,6.34655,0.440703,0.487731,-0.290405,0.350484,-0.017604,-0.307594,Pop_Rock
0.116528,47.9555,20.5948,16.928,1635.6,7.207902,-0.029392,-0.831098,-5.0365,603.005,0.048694,1068.57,618.278,601.846,-2.24268,502.369,248.009,-7.1055,0.001092,0.001003,0,1.929978,8.462963,298.081962,0.997483,1.41996,0.998865,0.997989,0.250861,-0.237496,-0.234577,-0.233068,20.294837,0.267619,-0.147943,-0.245139,0.133533,-0.110842,-0.228733,Rap
0.110229,43.5265,28.755,34.275,1013.01,9.792487,0.353646,-0.661434,-3.0275,395.984,0.132764,272.728,359.564,178.689,-0.678559,255.171,374.461,-13.0515,0.000634,0.00061,0,1.767914,13.141667,689.054931,0.997077,8.399807,0.999218,0.998334,0.308565,-0.300399,-0.289936,-0.255795,12.289374,0.257624,-0.062099,-0.263656,0.202211,-0.181094,-0.282353,Blues
0.068277,50.412,23.5535,21.838,463.428,138.061489,-0.156708,-24.4566,-24.3185,200.541,0.104919,178.289,104.176,147.827,-1.26123,79.1882,83.7754,-7.2295,0.001124,0.000978,0,1.78427,7.295082,275.371943,0.998782,40.857025,0.999858,0.999642,0.289318,-0.288764,-0.27007,-0.248622,5.622471,0.814894,0.833893,-0.285248,0.397042,-0.224492,-0.28648,Pop_Rock
0.067775,43.2365,39.0712,32.372,912.742,84.099885,0.036737,-19.6055,-20.9925,278.72,0.417362,319.415,149.663,223.643,4.37385,129.128,81.7819,-14.05,0.000978,0.00087,0.000001,1.983366,7.3,207.624286,0.998603,9.207582,0.999732,0.99933,0.310421,-0.291473,-0.312114,-0.298765,6.082612,0.600203,0.744045,-0.255771,0.231811,0.723818,-0.280109,Pop_Rock
0.043551,43.816,23.9745,23.588,1364.92,4.386737,-0.267746,0.375629,-4.533,444.976,-0.04346,359.127,197.181,255.65,5.12363,368.859,141.015,-11.347,0.00077,0.000724,0,1.748844,8.890411,288.152374,0.996074,7.815959,0.998804,0.99767,0.293859,-0.293506,-0.285644,-0.256498,2.427539,0.31132,0.663773,-0.290342,0.096852,0.212411,-0.269693,Jazz
0.106859,41.7965,24.2233,24.739,1111.47,3.534174,0.766309,-17.0558,-23.651,348.351,-0.621124,355.844,376.328,298.402,-1.51249,183.431,299.439,-14.9645,0.000977,0.000934,0.000001,1.696289,10.556701,1642.184929,0.99708,2.078529,0.998959,0.996846,0.289802,-0.292852,-0.3118,-0.26197,10.278196,0.542498,0.726653,-0.268945,0.363379,-0.034551,-0.30993,Pop_Rock
0.120595,48.618,38.1506,44.628,617.951,4.487267,-0.486012,-25.3545,-25.022,587.909,-0.463263,210.01,455.994,179.751,2.19275,154.318,451.214,-8.146,0.00081,0.000725,0.000001,1.974068,11.321101,867.300564,0.998632,3.011931,0.999629,0.999394,0.292574,-0.280763,-0.262308,-0.251635,8.68514,0.655536,0.677375,-0.282381,0.273334,0.347171,-0.295914,Electronic
0.036262,52.948,61.6661,58.299,619.447,119.704071,2.68933,-32.4189,-33.093,228.389,-1.095623,141.649,141.774,114.8,0.621111,103.613,112.968,-4.723,0.001224,0.001093,0.000001,1.744785,7.409091,258.678099,0.998579,6.930102,0.999966,0.99994,0.322795,-0.317635,-0.307885,-0.279826,7.917678,0.869264,0.961674,-0.312081,0.209526,0.396716,-0.302462,Pop_Rock
0.028691,55.862,22.3394,22.524,517.86,3.456157,0.415813,-20.0768,-20.986,308.448,-0.037313,196.571,186.428,136,2.55362,84.5136,308.718,-2.305,0.001855,0.001326,0.000003,1.834879,4.855856,86.880123,0.99964,1.981114,0.999931,0.999884,0.387699,-0.397848,-0.406609,-0.310203,4.629356,0.759374,0.983653,-0.343812,0.238557,0.192844,-0.349857,Pop_Rock
0.096344,32.075,-29.8103,-33.706,5472.45,1.457284,0.503276,19.6033,12.271,1468.64,0.208599,891.891,650.575,456.663,1.851,659.787,783.188,-20.657,0.001379,0.001283,0.000001,1.92,5.410448,73.346458,0.984199,14.075756,0.988882,0.968202,0.327038,-0.317004,-0.335137,-0.274695,2.819197,0.363841,0.101132,-0.303248,0.16719,0.278524,-0.32001,Blues
0.114972,51.9095,52.4251,56.2675,885.863,68.124559,-0.539568,-17.0358,-20.9335,238.677,-0.093099,252.875,230.742,152.019,-1.52589,153.297,143.939,-5.0435,0.001567,0.00098,0.000092,1.846154,6.635417,140.627496,0.998615,4.087987,0.999821,0.999512,0.334814,-0.34049,-0.339307,-0.289265,10.040295,0.615306,0.856248,-0.239643,0.177881,-0.220161,-0.245199,Pop_Rock
0.050004,49.099,18.8893,18.092,731.29,7.673894,0.36265,-20.8723,-24.443,586.474,0.166794,357.716,320.614,240.504,-2.04714,165.98,460.725,-7.564,0.001376,0.001351,0,1.899587,6.377193,216.848954,0.998708,4.009785,0.999815,0.999689,0.304483,-0.280285,-0.283612,-0.275656,5.815647,0.696801,0.8595,-0.307526,0.132444,-0.092455,-0.294885,Pop_Rock
0.103544,53.037,59.9642,53.496,785.608,34.279592,-0.288101,-15.1791,-17.223,301.776,0.075187,344.874,376.145,251.747,-3.62498,189.905,244.662,-4.133,0.001311,0.001083,0.000002,1.92126,7.62,218.6556,0.998768,2.607857,0.999561,0.999075,0.358231,-0.326724,-0.297885,-0.240908,23.629421,0.412584,0.439874,-0.286029,0.207526,-0.09714,-0.244897,Pop_Rock
0.061167,52.666,44.9494,44.514,687.931,9.200949,1.500031,-21.9084,-27.9225,345.952,-1.743936,345.115,164.74,191.357,2.79366,189.429,76.1356,-4.704,0.001163,0.000971,0.000001,1.922093,6.231884,125.569418,0.998425,2.189428,0.999905,0.999755,0.286331,-0.282936,-0.345745,-0.284525,6.743072,0.777365,0.87821,-0.283082,0.138509,0.404504,-0.287565,Pop_Rock
0.024816,37.486,28.6551,15.53,842.116,0.001516,0.52305,-15.9673,-18.503,793.719,0.050544,981.745,548.316,355.779,3.75904,189.946,964.618,-19.186,0.008696,0.006811,0.000044,1.86087,3.484848,14.067952,0.996393,2.023915,0.99712,0.984323,0.26032,-0.3411,-0.496655,-0.239995,0.29809,0.590396,0.375319,-0.423119,0.253654,0.094613,-0.235796,Pop_Rock
0.027806,46.232,-12.2598,-8.116,715.906,2.15301,-0.056401,-18.6109,-21.92,340.649,-0.207783,430.005,299.179,299.416,0.002268,144.085,239.173,-10.5225,0.000751,0.000554,0.000001,1.689707,11.990991,1259.576495,0.998583,-0.24948,0.999831,0.999603,0.319951,-0.298894,-0.338608,-0.253787,14.313007,0.657468,0.883181,-0.289893,0.442103,0.050326,-0.280941,Pop_Rock
0.11064,49.858,19.273,20.264,754.936,5.08945,0.315788,-15.4962,-18.705,402.803,-0.011194,247.591,202.454,184.58,0.343136,172.706,190.56,-7.019,0.001287,0.00125,0.000001,1.795367,7,152.972973,0.998584,5.904917,0.999779,0.999512,0.329617,-0.315052,-0.361431,-0.28393,5.046198,0.566888,0.824726,-0.299382,0.313323,0.048274,-0.324618,Pop_Rock
0.087188,47.052,59.7129,63.356,577.397,16.87996,1.231306,-19.3615,-22.87,403.986,-0.18203,205.494,348.513,155.454,-0.049352,189.437,265.834,-9.959,0.001815,0.001409,0.000002,1.820327,5.739583,110.0676,0.998472,3.777738,0.999772,0.999651,0.272004,-0.294965,-0.322924,-0.264085,9.080028,0.546986,0.776515,-0.290718,0.164013,0.270314,-0.331602,Pop_Rock
0.089428,46.379,5.23241,1.421,1747.82,4.933969,0.074272,2.78759,-1.151,733.759,-0.380162,810.042,465.245,371.548,-9.38195,300.312,268.731,-10.157,0.001477,0.001202,0.000001,2.108631,7.384615,413.53339,0.996242,2.83308,0.996937,0.994627,0.331898,-0.25418,-0.305707,-0.1869,2.730023,0.400646,0.668379,-0.249349,0.170795,-0.11745,-0.22321,Rap
0.044457,47.772,41.2533,46.679,718.346,1.332445,0.264664,-20.5398,-25.0105,646.416,-0.04358,327.143,273.072,196.002,-1.22383,154.647,188.493,-9.6215,0.000982,0.000666,0.000001,1.977407,7.430657,234.288987,0.998015,1.42127,0.999188,0.998145,0.277235,-0.307264,-0.292594,-0.239037,0.217027,0.591914,0.879811,-0.293964,0.2562,0.293752,-0.252935,Pop_Rock
0.036817,41.934,-22.62,-23.743,707.186,1.703536,0.565931,-14.1147,-20.613,452.125,-0.059581,241.773,548.336,175.612,-1.30578,188.37,146.061,-14.859,0.002833,0.002794,0.000002,1.745042,4.971831,69.407657,0.997203,9.037163,0.999739,0.998832,0.36426,-0.377922,-0.334675,-0.301007,0.381042,0.561814,0.934177,-0.348004,0.251473,-0.032145,-0.327423,Latin
0.102275,49.187,30.6694,30.8045,1694.91,2.001844,-0.077677,-3.41819,-6.218,833.621,-0.168704,1003.76,520.471,477.134,-5.90712,289.86,323.177,-6.943,0.000994,0.000962,0,1.986083,10.479167,280.457899,0.997882,21.107608,0.998816,0.997251,0.264371,-0.254282,-0.266763,-0.231787,0.387193,0.247418,-0.082079,-0.235065,0.098966,-0.234315,-0.238588,Reggae
0.098991,43.735,-33.3805,-32.9,984.188,6.328751,-0.495721,-6.51043,-9.851,253.593,0.322986,317.602,254.674,213.343,0.404225,239.422,198.281,-12.976,0.000892,0.000822,0,1.733453,9.394958,337.986865,0.997569,5.099761,0.999124,0.997314,0.31268,-0.316855,-0.345198,-0.284572,11.69839,0.367178,0.514078,-0.299109,0.274714,-0.061203,-0.313356,Latin
0.107366,47.145,34.2951,34.337,727.297,0.903204,0.904438,-16.5831,-17.7245,615.183,-0.321179,410.939,428.271,234.267,-1.61068,200.06,275.279,-10.1355,0.001366,0.001092,0.000001,1.882353,6.194915,83.343364,0.998582,8.708734,0.999645,0.998964,0.304548,-0.316785,-0.340463,-0.276431,14.246063,0.530788,0.679,-0.324383,0.304352,-0.099056,-0.331041,Pop_Rock
0.059988,50.1315,6.52232,4.857,461.137,117.464314,-0.326992,-17.0134,-19.2415,349.084,0.189872,201.832,147.879,156.147,0.099284,88.4962,169.414,-7.545,0.001152,0.00104,0.000001,1.769585,7.81982,250.886454,0.999159,3.70553,0.999734,0.999464,0.345699,-0.319181,-0.415332,-0.283093,4.961735,0.686494,0.72553,-0.307438,0.345753,0.110265,-0.331052,Pop_Rock
0.096083,39.144,15.8989,13.625,2637.7,2.158345,0.402117,22.7822,18.573,1119.29,0.098816,1408.37,462.472,847.713,-4.61483,611.847,270.595,-12.379,0.000869,0.000842,0,2.057341,8.853846,390.494024,0.994172,2.210599,0.996646,0.989781,0.276155,-0.244386,-0.275127,-0.276518,2.448116,0.43409,0.242563,-0.291237,0.308924,-0.095075,-0.270078,Reggae
0.054435,51.825,32.7519,37.081,680.674,84.297234,0.576827,-20.8739,-23.366,274.302,-0.101515,210.645,169.687,150.195,-3.57744,155.327,132.787,-5.257,0.001143,0.000836,0.000002,1.672,9.408602,454.607238,0.999365,1.227038,0.999845,0.99975,0.344861,-0.351902,-0.319199,-0.286243,7.306947,0.672124,0.807889,-0.354196,0.246144,0.133512,-0.297811,Pop_Rock
0.039113,54.2505,44.7417,42.089,908.736,62.036457,-0.382565,-20.7762,-24.9745,390.593,0.382646,299.1,211.295,210.207,-2.40857,160.625,119.208,-2.3595,0.001425,0.001313,0.000001,1.697575,7.457447,187.92904,0.99892,1.82873,0.99983,0.999735,0.308001,-0.286729,-0.278075,-0.305289,3.471362,0.6736,0.707954,-0.273134,0.171075,-0.097085,-0.318491,Pop_Rock
0.083286,46.05,3.13397,5.598,1267.55,2.164259,-0.250373,6.48692,4.078,576.063,0.449426,763.409,280.559,459.563,-0.845921,334.008,347.795,-8.484,0.001712,0.001995,0,1.715753,6.212766,312.27388,0.997227,3.01016,0.999242,0.998451,0.317404,-0.310107,-0.360403,-0.27885,1.725503,0.310213,0.074004,-0.349234,0.374661,0.370098,-0.420113,Pop_Rock
0.052942,44.0425,22.0277,20.6715,1177.48,33.68638,-0.080165,-10.2386,-12.284,419.836,-0.009406,379.523,230.783,216.76,1.10839,186.163,218.886,-11.872,0.001199,0.001116,0,2.106843,7.572727,406.608347,0.998654,2.596978,0.999535,0.998907,0.281837,-0.290456,-0.298722,-0.28468,7.602939,0.449091,0.533421,-0.291161,0.578764,-0.217353,-0.309105,Pop_Rock
0.038422,38.138,16.2242,13.283,865.538,13.530642,-0.271895,-18.0048,-20.977,516.415,-0.003443,562.047,182.56,312.246,0.560704,143.044,159.063,-18.091,0.000794,0.00062,0,1.637014,14.811765,798.27045,0.997359,-1.226822,0.999332,0.997912,0.254174,-0.249814,-0.266718,-0.238717,17.277524,0.537508,0.541481,-0.277899,0.546771,0.006874,-0.253932,Pop_Rock
0.105195,43.7725,37.9644,39.34,1049.43,4.092581,-0.352977,4.92113,1.473,799.667,0.038684,633.423,595.276,402.805,-3.57366,263.662,336.737,-12.318,0.000693,0.000716,0,1.794179,10.020833,432.867622,0.998807,9.057379,0.999295,0.998275,0.254864,-0.252455,-0.356912,-0.203925,2.151738,0.378954,0.266085,-0.231588,0.181649,-0.120646,-0.24474,International
0.090844,28.108,-13.1519,-24.256,4046.66,3.726965,0.718315,14.2339,6.522,1497.57,0.78826,557.087,645.325,389.262,3.10001,386.142,904.894,-26.38,0.001005,0.00057,0.000002,1.615075,6.909722,162.707128,0.987272,3.657554,0.9947,0.984376,0.371023,-0.349422,-0.39374,-0.282534,1.481768,0.533952,0.833776,-0.357281,0.13205,0.240554,-0.358374,Pop_Rock
0.103175,39.596,-38.5373,-40.38,2048.56,13.67222,0.18197,-8.50247,-13.377,584.998,0.051666,386.919,432.136,343.719,-2.81005,262.842,204.75,-16.659,0.002494,0.002413,0.000004,1.7925,4.597701,39.205972,0.994518,6.389394,0.99821,0.996446,0.324819,-0.334796,-0.310706,-0.322511,4.746881,0.409902,0.69061,-0.325463,0.162531,0.779989,-0.319631,Vocal
0.023938,42.6345,14.1996,5.919,1070.7,0.720608,-0.478632,-5.81302,-8.341,475.488,-0.051965,700.777,364.937,370.873,1.29691,180.856,190.18,-13.8505,0.001701,0.001753,0.000001,1.811224,6.758621,307.470472,0.998004,5.500691,0.999007,0.996345,0.320063,-0.252628,-0.338993,-0.27077,17.601958,0.35479,0.24217,-0.298435,0.24605,0.313681,-0.287026,Pop_Rock
0.170562,36.4275,-44.2394,-47.5035,2821.88,2.511772,-0.262189,6.75609,1.109,1217.66,-0.161896,912.529,808.672,693.101,-4.21324,413.542,603.375,-18.9605,0.002033,0.001519,0.000003,1.928862,6,274.439024,0.991616,0.536213,0.996347,0.986786,0.345145,-0.341971,-0.387763,-0.275816,11.07945,0.328048,-0.004359,-0.327857,0.245848,-0.066448,-0.359358,Latin
0.077057,45.201,1.78463,-2.935,1388.98,0.432401,0.438802,-5.0186,-10.306,557.731,-0.008661,694.895,431.164,399.187,-0.111207,253.733,226.684,-11.489,0.001379,0.001382,0.000001,1.842759,8.950617,312.688919,0.997631,1.456034,0.99814,0.995912,0.257462,-0.239562,-0.25907,-0.254738,14.832916,0.395606,0.762151,-0.272897,0.356211,0.082411,-0.261996,Pop_Rock
0.050987,38.1415,-81.6122,-80.2885,1658.84,6.299482,0.137008,-11.6982,-15.244,739.875,-0.166868,398.568,323.14,260.952,-5.96748,199.67,279.704,-17.9245,0.001873,0.001849,0.000007,1.657303,6.935065,204.138641,0.997078,5.086935,0.998164,0.995809,0.311959,-0.30496,-0.288978,-0.288888,1.41249,0.427435,0.275195,-0.304002,0.1474,0.37729,-0.298279,Country
0.021614,46.35,46.6545,47.123,1184.42,1.728035,-0.51941,-9.13486,-11.051,433.196,0.034117,246.019,279.49,226.116,-0.71544,160.965,272.829,-10.096,0.00159,0.001558,0.000003,2.025437,5.824074,79.58942,0.997571,3.653811,0.998949,0.997897,0.282027,-0.291136,-0.26064,-0.275286,7.061977,0.331008,0.175681,-0.290269,0.198725,-0.198997,-0.284013,Pop_Rock
